chip_id,archetype,archetype_confidence,region,imagery_layer,grid_id,detector,source_run,source_pred_id,bbox_geo_wkt,preview_path,added_date,notes,training_eligible
johannesburg_G0922_v4_2_p0000,other_unknown,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0000,"POLYGON ((28.01356092095375 -26.17563486099243, 28.01356092095375 -26.175613403320302, 28.013484477996826 -26.175613403320302, 28.013484477996826 -26.17563486099243, 28.01356092095375 -26.17563486099243))",previews/other_unknown/johannesburg_G0922_v4_2_p0000.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0002,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0002,"POLYGON ((28.012394160032272 -26.175762265920643, 28.012394160032272 -26.17573276162147, 28.01234856247902 -26.17573276162147, 28.01234856247902 -26.175762265920643, 28.012394160032272 -26.175762265920643))",previews/solar_thermal_water_heater/johannesburg_G0922_v4_2_p0002.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0016,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0016,"POLYGON ((28.01294669508934 -26.176880747079856, 28.01294669508934 -26.176812350749962, 28.012901097536087 -26.176812350749962, 28.012901097536087 -26.176880747079856, 28.01294669508934 -26.176880747079856))",previews/solar_thermal_water_heater/johannesburg_G0922_v4_2_p0016.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0026,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0026,"POLYGON ((28.013163954019547 -26.177410483360298, 28.013163954019547 -26.177368909120556, 28.013086169958115 -26.177368909120556, 28.013086169958115 -26.177410483360298, 28.013163954019547 -26.177410483360298))",previews/solar_thermal_water_heater/johannesburg_G0922_v4_2_p0026.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0058,other_unknown,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0058,"POLYGON ((28.018890470266342 -26.17564156651497, 28.018890470266342 -26.175613403320302, 28.018852919340134 -26.175613403320302, 28.018852919340134 -26.17564156651497, 28.018890470266342 -26.17564156651497))",previews/other_unknown/johannesburg_G0922_v4_2_p0058.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0072,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0072,"POLYGON ((28.018999099731445 -26.177985817193985, 28.018999099731445 -26.17777928709983, 28.01894947886467 -26.17777928709983, 28.01894947886467 -26.177985817193985, 28.018999099731445 -26.177985817193985))",previews/solar_thermal_water_heater/johannesburg_G0922_v4_2_p0072.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0077,other_unknown,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0077,"POLYGON ((28.02181676030159 -26.175998300313946, 28.02181676030159 -26.175962090492245, 28.02178457379341 -26.175962090492245, 28.02178457379341 -26.175998300313946, 28.02181676030159 -26.175998300313946))",previews/other_unknown/johannesburg_G0922_v4_2_p0077.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0081,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0081,"POLYGON ((28.022689819335938 -26.17608547210694, 28.022689819335938 -26.17602109909057, 28.02256777882576 -26.17602109909057, 28.02256777882576 -26.17608547210694, 28.022689819335938 -26.17608547210694))",previews/corrugated_metal_roof/johannesburg_G0922_v4_2_p0081.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0105,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0105,"POLYGON ((28.01360249519348 -26.17889776825905, 28.01360249519348 -26.178826689720147, 28.013562262058258 -26.178826689720147, 28.013562262058258 -26.17889776825905, 28.01360249519348 -26.17889776825905))",previews/solar_thermal_water_heater/johannesburg_G0922_v4_2_p0105.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0112,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0112,"POLYGON ((28.01324710249901 -26.17995724081993, 28.01324710249901 -26.17991968989372, 28.013184070587158 -26.17991968989372, 28.013184070587158 -26.17995724081993, 28.01324710249901 -26.17995724081993))",previews/solar_thermal_water_heater/johannesburg_G0922_v4_2_p0112.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0120,skylight_roof_window,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0120,"POLYGON ((28.01727041602135 -26.179447621107105, 28.01727041602135 -26.179383248090737, 28.017202019691467 -26.179383248090737, 28.017202019691467 -26.179447621107105, 28.01727041602135 -26.179447621107105))",previews/skylight_roof_window/johannesburg_G0922_v4_2_p0120.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0126,ground_road_marking,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0126,"POLYGON ((28.01992043852806 -26.178322434425358, 28.01992043852806 -26.178295612335205, 28.01983863115311 -26.178295612335205, 28.01983863115311 -26.178322434425358, 28.01992043852806 -26.178322434425358))",previews/ground_road_marking/johannesburg_G0922_v4_2_p0126.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0144,ground_road_marking,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0144,"POLYGON ((28.020003587007523 -26.180977821350094, 28.020003587007523 -26.180744469165795, 28.019696474075317 -26.180744469165795, 28.019696474075317 -26.180977821350094, 28.020003587007523 -26.180977821350094))",previews/ground_road_marking/johannesburg_G0922_v4_2_p0144.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0146,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0146,"POLYGON ((28.02172154188156 -26.178980916738514, 28.02172154188156 -26.17890313267707, 28.021634370088577 -26.17890313267707, 28.021634370088577 -26.178980916738514, 28.02172154188156 -26.178980916738514))",previews/solar_thermal_water_heater/johannesburg_G0922_v4_2_p0146.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0149,ground_road_marking,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0149,"POLYGON ((28.020338863134384 -26.17913246154786, 28.020338863134384 -26.179101616144177, 28.020269125699997 -26.179101616144177, 28.020269125699997 -26.17913246154786, 28.020338863134384 -26.17913246154786))",previews/ground_road_marking/johannesburg_G0922_v4_2_p0149.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0151,roof_shadow_dark_fixture,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0151,"POLYGON ((28.020247668027878 -26.1795911192894, 28.020247668027878 -26.179534792900082, 28.02019938826561 -26.179534792900082, 28.02019938826561 -26.1795911192894, 28.020247668027878 -26.1795911192894))",previews/roof_shadow_dark_fixture/johannesburg_G0922_v4_2_p0151.png,2026-05-13,,false
johannesburg_G0922_v4_2_p0168,ground_road_marking,A2,johannesburg,geid_2024_02,G0922,v4_2,cls_pv_thermal_v2,0168,"POLYGON ((28.019886910915375 -26.181056946516037, 28.019886910915375 -26.18097782135009, 28.019767552614212 -26.18097782135009, 28.019767552614212 -26.181056946516037, 28.019886910915375 -26.181056946516037))",previews/ground_road_marking/johannesburg_G0922_v4_2_p0168.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0015,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0015,"POLYGON ((28.02314579486847 -26.17722272872925, 28.02314579486847 -26.17714762687683, 28.023106902837757 -26.17714762687683, 28.023106902837757 -26.17722272872925, 28.02314579486847 -26.17722272872925))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0015.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0057,ground_road_marking,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0057,"POLYGON ((28.030916154384613 -26.176654100418087, 28.030916154384613 -26.176498532295223, 28.03077533841133 -26.176498532295223, 28.03077533841133 -26.176654100418087, 28.030916154384613 -26.176654100418087))",previews/ground_road_marking/johannesburg_G0923_v4_2_p0057.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0063,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0063,"POLYGON ((28.023084104061127 -26.178022027015686, 28.023084104061127 -26.177952289581295, 28.02302643656731 -26.177952289581295, 28.02302643656731 -26.178022027015686, 28.023084104061127 -26.178022027015686))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0063.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0073,corrugated_metal_roof,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0073,"POLYGON ((28.024425208568573 -26.179380565881733, 28.024425208568573 -26.17932289838791, 28.02438497543335 -26.17932289838791, 28.02438497543335 -26.179380565881733, 28.024425208568573 -26.179380565881733))",previews/corrugated_metal_roof/johannesburg_G0923_v4_2_p0073.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0095,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0095,"POLYGON ((28.02633494138718 -26.17966488003731, 28.02633494138718 -26.179608553647995, 28.026289343833923 -26.179608553647995, 28.026289343833923 -26.17966488003731, 28.02633494138718 -26.17966488003731))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0095.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0096,other_unknown,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0096,"POLYGON ((28.02729383111 -26.17989286780357, 28.02729383111 -26.179852634668347, 28.02724689245224 -26.179852634668347, 28.02724689245224 -26.17989286780357, 28.02729383111 -26.17989286780357))",previews/other_unknown/johannesburg_G0923_v4_2_p0096.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0099,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0099,"POLYGON ((28.026951849460602 -26.180051118135463, 28.026951849460602 -26.1799894273281, 28.02689015865326 -26.1799894273281, 28.02689015865326 -26.180051118135463, 28.026951849460602 -26.180051118135463))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0099.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0102,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0102,"POLYGON ((28.025546371936798 -26.180132925510406, 28.025546371936798 -26.180073916912075, 28.025452494621277 -26.180073916912075, 28.025452494621277 -26.180132925510406, 28.025546371936798 -26.180132925510406))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0102.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0103,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0103,"POLYGON ((28.02727907896042 -26.18031665682793, 28.02727907896042 -26.180245578289025, 28.02718922495842 -26.180245578289025, 28.02718922495842 -26.18031665682793, 28.02727907896042 -26.18031665682793))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0103.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0132,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0132,"POLYGON ((28.024146258831024 -26.181012690067295, 28.024146258831024 -26.18095636367797, 28.024079203605652 -26.18095636367797, 28.024079203605652 -26.181012690067295, 28.024146258831024 -26.181012690067295))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0132.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0134,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0134,"POLYGON ((28.02411139011383 -26.181052923202508, 28.02411139011383 -26.180995255708687, 28.024053722620014 -26.180995255708687, 28.024053722620014 -26.181052923202508, 28.02411139011383 -26.181052923202508))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0134.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0149,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0149,"POLYGON ((28.02486777305603 -26.1806720495224, 28.02486777305603 -26.180642545223236, 28.024834245443348 -26.180642545223236, 28.024834245443348 -26.1806720495224, 28.02486777305603 -26.1806720495224))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0149.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0166,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0166,"POLYGON ((28.026410043239594 -26.18240743875504, 28.026410043239594 -26.18236050009727, 28.026313483715057 -26.18236050009727, 28.026313483715057 -26.18240743875504, 28.026410043239594 -26.18240743875504))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0166.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0167,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0167,"POLYGON ((28.02547261118889 -26.182554960250854, 28.02547261118889 -26.1824557185173, 28.025422990322113 -26.1824557185173, 28.025422990322113 -26.182554960250854, 28.02547261118889 -26.182554960250854))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0167.png,2026-05-13,,false
johannesburg_G0923_v4_2_p0199,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0923,v4_2,cls_pv_thermal_v2,0199,"POLYGON ((28.02370235323906 -26.183833032846454, 28.02370235323906 -26.18377938866615, 28.023637980222702 -26.18377938866615, 28.023637980222702 -26.183833032846454, 28.02370235323906 -26.183833032846454))",previews/solar_thermal_water_heater/johannesburg_G0923_v4_2_p0199.png,2026-05-13,,false
johannesburg_G0925_v4_2_p0003,ground_road_marking,A2,johannesburg,geid_2024_02,G0925,v4_2,cls_pv_thermal_v2,0003,"POLYGON ((28.04990217089653 -26.176817715167996, 28.04990217089653 -26.176777482032765, 28.04985523223877 -26.176777482032765, 28.04985523223877 -26.176817715167996, 28.04990217089653 -26.176817715167996))",previews/ground_road_marking/johannesburg_G0925_v4_2_p0003.png,2026-05-13,,false
johannesburg_G0925_v4_2_p0005,ground_road_marking,A2,johannesburg,geid_2024_02,G0925,v4_2,cls_pv_thermal_v2,0005,"POLYGON ((28.049546778202057 -26.17709934711456, 28.049546778202057 -26.177060455083843, 28.049505203962326 -26.177060455083843, 28.049505203962326 -26.17709934711456, 28.049546778202057 -26.17709934711456))",previews/ground_road_marking/johannesburg_G0925_v4_2_p0005.png,2026-05-13,,false
johannesburg_G0925_v4_2_p0006,ground_road_marking,A2,johannesburg,geid_2024_02,G0925,v4_2,cls_pv_thermal_v2,0006,"POLYGON ((28.049703687429428 -26.177102029323585, 28.049703687429428 -26.177061796188347, 28.049656748771667 -26.177061796188347, 28.049656748771667 -26.177102029323585, 28.049703687429428 -26.177102029323585))",previews/ground_road_marking/johannesburg_G0925_v4_2_p0006.png,2026-05-13,,false
johannesburg_G0925_v4_2_p0007,skylight_roof_window,A2,johannesburg,geid_2024_02,G0925,v4_2,cls_pv_thermal_v2,0007,"POLYGON ((28.043169826269153 -26.178142726421356, 28.043169826269153 -26.178019344806675, 28.04294854402542 -26.178019344806675, 28.04294854402542 -26.178142726421356, 28.043169826269153 -26.178142726421356))",previews/skylight_roof_window/johannesburg_G0925_v4_2_p0007.png,2026-05-13,,false
johannesburg_G0925_v4_2_p0008,skylight_roof_window,A2,johannesburg,geid_2024_02,G0925,v4_2,cls_pv_thermal_v2,0008,"POLYGON ((28.043020963668823 -26.17878913879395, 28.043020963668823 -26.17871806025505, 28.0428184568882 -26.17871806025505, 28.0428184568882 -26.17878913879395, 28.043020963668823 -26.17878913879395))",previews/skylight_roof_window/johannesburg_G0925_v4_2_p0008.png,2026-05-13,,false
johannesburg_G0925_v4_2_p0009,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0925,v4_2,cls_pv_thermal_v2,0009,"POLYGON ((28.043725043535233 -26.179371178150177, 28.043725043535233 -26.179262548685074, 28.043613731861115 -26.179262548685074, 28.043613731861115 -26.179371178150177, 28.043725043535233 -26.179371178150177))",previews/hvac_rooftop_equipment/johannesburg_G0925_v4_2_p0009.png,2026-05-13,,false
johannesburg_G0925_v4_2_p0012,hvac_rooftop_equipment,A2,johannesburg,geid_2024_02,G0925,v4_2,cls_pv_thermal_v2,0012,"POLYGON ((28.04407775402069 -26.18044137954712, 28.04407775402069 -26.180332750082012, 28.04394766688347 -26.180332750082012, 28.04394766688347 -26.18044137954712, 28.04407775402069 -26.18044137954712))",previews/hvac_rooftop_equipment/johannesburg_G0925_v4_2_p0012.png,2026-05-13,,false
johannesburg_G0925_v4_2_p0013,ground_road_marking,A2,johannesburg,geid_2024_02,G0925,v4_2,cls_pv_thermal_v2,0013,"POLYGON ((28.047053664922714 -26.178842782974243, 28.047053664922714 -26.17865368723869, 28.046745210886005 -26.17865368723869, 28.046745210886005 -26.178842782974243, 28.047053664922714 -26.178842782974243))",previews/ground_road_marking/johannesburg_G0925_v4_2_p0013.png,2026-05-13,,false
johannesburg_G0925_v4_2_p0014,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0925,v4_2,cls_pv_thermal_v2,0014,"POLYGON ((28.045219033956528 -26.178928613662723, 28.045219033956528 -26.178783774375912, 28.045138567686084 -26.178783774375912, 28.045138567686084 -26.178928613662723, 28.045219033956528 -26.178928613662723))",previews/solar_thermal_water_heater/johannesburg_G0925_v4_2_p0014.png,2026-05-13,,false
johannesburg_G0925_v4_2_p0037,ground_road_marking,A2,johannesburg,geid_2024_02,G0925,v4_2,cls_pv_thermal_v2,0037,"POLYGON ((28.051079660654068 -26.183641254901886, 28.051079660654068 -26.18348032236099, 28.05075779557228 -26.18348032236099, 28.05075779557228 -26.183641254901886, 28.051079660654068 -26.183641254901886))",previews/ground_road_marking/johannesburg_G0925_v4_2_p0037.png,2026-05-13,,false
johannesburg_G0926_v4_2_p0001,other_unknown,A2,johannesburg,geid_2024_02,G0926,v4_2,cls_pv_thermal_v2,0001,"POLYGON ((28.05386781692505 -26.176521331071857, 28.05386781692505 -26.176387220621105, 28.05375650525093 -26.176387220621105, 28.05375650525093 -26.176521331071857, 28.05386781692505 -26.176521331071857))",previews/other_unknown/johannesburg_G0926_v4_2_p0001.png,2026-05-13,,false
johannesburg_G0926_v4_2_p0004,ground_road_marking,A2,johannesburg,geid_2024_02,G0926,v4_2,cls_pv_thermal_v2,0004,"POLYGON ((28.054550439119343 -26.176805645227436, 28.054550439119343 -26.17651730775833, 28.054311722517014 -26.17651730775833, 28.054311722517014 -26.176805645227436, 28.054550439119343 -26.176805645227436))",previews/ground_road_marking/johannesburg_G0926_v4_2_p0004.png,2026-05-13,,false
johannesburg_G0926_v4_2_p0007,other_unknown,A2,johannesburg,geid_2024_02,G0926,v4_2,cls_pv_thermal_v2,0007,"POLYGON ((28.053759187459946 -26.177556663751606, 28.053759187459946 -26.17749765515327, 28.053717613220215 -26.17749765515327, 28.053717613220215 -26.177556663751606, 28.053759187459946 -26.177556663751606))",previews/other_unknown/johannesburg_G0926_v4_2_p0007.png,2026-05-13,,false
johannesburg_G0926_v4_2_p0010,solar_thermal_water_heater,A2,johannesburg,geid_2024_02,G0926,v4_2,cls_pv_thermal_v2,0010,"POLYGON ((28.05312752723694 -26.17778599262238, 28.05312752723694 -26.177676022052758, 28.05300682783127 -26.177676022052758, 28.05300682783127 -26.17778599262238, 28.05312752723694 -26.17778599262238))",previews/solar_thermal_water_heater/johannesburg_G0926_v4_2_p0010.png,2026-05-13,,false
johannesburg_G0926_v4_2_p0017,pergola_carport_shadow,A2,johannesburg,geid_2024_02,G0926,v4_2,cls_pv_thermal_v2,0017,"POLYGON ((28.058915734291077 -26.17537871003151, 28.058915734291077 -26.175270080566403, 28.058785647153858 -26.175270080566403, 28.058785647153858 -26.17537871003151, 28.058915734291077 -26.17537871003151))",previews/pergola_carport_shadow/johannesburg_G0926_v4_2_p0017.png,2026-05-13,,false
