chip_id,grid_id,detector,pred_idx,label,iou_to_gt,area_m2,source_detector,chip_path,split,dup_group_id,dup_size,is_canonical
v3c_G0924_p0057,G0924,v3c,57,nonpv,0.0,27.712,v3c,chips/nonpv/v3c_G0924_p0057.png,,,1,True
v4_2_G0922_p0096,G0922,v4_2,96,pv,0.3789,107.389,both,chips/pv/v4_2_G0922_p0096.png,,,1,True
v4_2_G0922_p0097,G0922,v4_2,97,pv,0.601,19.71,both,chips/pv/v4_2_G0922_p0097.png,,,1,True
v4_2_G0853_p0034,G0853,v4_2,34,nonpv,0.0,67.081,v4_2,chips/nonpv/v4_2_G0853_p0034.png,,,1,True
v3c_G0890_p0005,G0890,v3c,5,pv,0.2862,101.052,both,chips/pv/v3c_G0890_p0005.png,,g00594,2,False
v3c_G0924_p0065,G0924,v3c,65,nonpv,0.075,437.468,both,chips/nonpv/v3c_G0924_p0065.png,,,1,True
v4_2_G0853_p0039,G0853,v4_2,39,nonpv,0.0,60.353,v4_2,chips/nonpv/v4_2_G0853_p0039.png,,,1,True
v3c_G0924_p0077,G0924,v3c,77,nonpv,0.0,36.571,v3c,chips/nonpv/v3c_G0924_p0077.png,,,1,True
v4_2_G0922_p0098,G0922,v4_2,98,pv,0.6216,12.523,both,chips/pv/v4_2_G0922_p0098.png,,,1,True
v3c_G0890_p0011,G0890,v3c,11,pv,0.2303,1129.261,both,chips/pv/v3c_G0890_p0011.png,,,1,True
v3c_G0924_p0078,G0924,v3c,78,nonpv,0.0,34.381,v3c,chips/nonpv/v3c_G0924_p0078.png,,,1,True
v4_2_G0922_p0099,G0922,v4_2,99,pv,0.8738,20.068,both,chips/pv/v4_2_G0922_p0099.png,,,1,True
v3c_G0890_p0014,G0890,v3c,14,pv,0.1722,74.89,both,chips/pv/v3c_G0890_p0014.png,,,1,True
v4_2_G0853_p0040,G0853,v4_2,40,nonpv,0.0,309.168,both,chips/nonpv/v4_2_G0853_p0040.png,,,1,True
v4_2_G0922_p0100,G0922,v4_2,100,pv,0.6906,36.811,both,chips/pv/v4_2_G0922_p0100.png,,,1,True
v3c_G0924_p0080,G0924,v3c,80,nonpv,0.0,63.765,both,chips/nonpv/v3c_G0924_p0080.png,,,1,True
v4_2_G0853_p0041,G0853,v4_2,41,nonpv,0.0,33.441,v4_2,chips/nonpv/v4_2_G0853_p0041.png,,,1,True
v3c_G0890_p0019,G0890,v3c,19,pv,0.8904,109.331,both,chips/pv/v3c_G0890_p0019.png,,,1,True
v3c_G0924_p0095,G0924,v3c,95,nonpv,0.0,22.436,both,chips/nonpv/v3c_G0924_p0095.png,,,1,True
v3c_G0890_p0021,G0890,v3c,21,pv,0.1331,386.932,both,chips/pv/v3c_G0890_p0021.png,,,1,True
v4_2_G0853_p0042,G0853,v4_2,42,nonpv,0.0,34.018,both,chips/nonpv/v4_2_G0853_p0042.png,,,1,True
v4_2_G0922_p0101,G0922,v4_2,101,pv,0.7435,38.384,both,chips/pv/v4_2_G0922_p0101.png,,,1,True
v3c_G0925_p0000,G0925,v3c,0,nonpv,0.0,11.209,v3c,chips/nonpv/v3c_G0925_p0000.png,,,1,True
v4_2_G0853_p0043,G0853,v4_2,43,nonpv,0.0,59.138,v4_2,chips/nonpv/v4_2_G0853_p0043.png,,,1,True
v4_2_G0922_p0106,G0922,v4_2,106,pv,0.7726,18.376,both,chips/pv/v4_2_G0922_p0106.png,,,1,True
v3c_G0890_p0022,G0890,v3c,22,pv,0.6304,108.891,both,chips/pv/v3c_G0890_p0022.png,,,1,True
v4_2_G0922_p0107,G0922,v4_2,107,pv,0.5334,53.933,both,chips/pv/v4_2_G0922_p0107.png,,,1,True
v4_2_G0853_p0045,G0853,v4_2,45,nonpv,0.0,11.585,v4_2,chips/nonpv/v4_2_G0853_p0045.png,,,1,True
v3c_G0890_p0023,G0890,v3c,23,pv,0.8371,67.485,both,chips/pv/v3c_G0890_p0023.png,,,1,True
v3c_G0925_p0001,G0925,v3c,1,nonpv,0.0,11.528,v3c,chips/nonpv/v3c_G0925_p0001.png,,,1,True
v3c_G0925_p0002,G0925,v3c,2,nonpv,0.0,11.448,v3c,chips/nonpv/v3c_G0925_p0002.png,,,1,True
v3c_G0890_p0024,G0890,v3c,24,pv,0.2696,99.993,both,chips/pv/v3c_G0890_p0024.png,,,1,True
v4_2_G0922_p0108,G0922,v4_2,108,pv,0.5854,33.904,both,chips/pv/v4_2_G0922_p0108.png,,,1,True
v4_2_G0853_p0046,G0853,v4_2,46,nonpv,0.0,24.841,both,chips/nonpv/v4_2_G0853_p0046.png,,,1,True
v4_2_G0922_p0110,G0922,v4_2,110,pv,0.846,30.958,both,chips/pv/v4_2_G0922_p0110.png,,,1,True
v3c_G0890_p0025,G0890,v3c,25,pv,0.9673,159.415,both,chips/pv/v3c_G0890_p0025.png,,,1,True
v4_2_G0853_p0047,G0853,v4_2,47,nonpv,0.0,18.77,both,chips/nonpv/v4_2_G0853_p0047.png,,,1,True
v3c_G0925_p0004,G0925,v3c,4,nonpv,0.0,17.082,both,chips/nonpv/v3c_G0925_p0004.png,,,1,True
v3c_G0925_p0005,G0925,v3c,5,nonpv,0.0,15.629,both,chips/nonpv/v3c_G0925_p0005.png,,,1,True
v4_2_G0853_p0048,G0853,v4_2,48,nonpv,0.0,118.394,both,chips/nonpv/v4_2_G0853_p0048.png,,,1,True
v3c_G0890_p0026,G0890,v3c,26,pv,0.9146,217.006,both,chips/pv/v3c_G0890_p0026.png,,,1,True
v4_2_G0922_p0111,G0922,v4_2,111,pv,0.2351,38.025,both,chips/pv/v4_2_G0922_p0111.png,,,1,True
v4_2_G0853_p0049,G0853,v4_2,49,nonpv,0.0,35.988,v4_2,chips/nonpv/v4_2_G0853_p0049.png,,,1,True
v3c_G0890_p0027,G0890,v3c,27,pv,0.9218,481.887,both,chips/pv/v3c_G0890_p0027.png,,,1,True
v4_2_G0922_p0115,G0922,v4_2,115,pv,0.7641,33.924,both,chips/pv/v4_2_G0922_p0115.png,,,1,True
v3c_G0925_p0006,G0925,v3c,6,nonpv,0.0,16.047,both,chips/nonpv/v3c_G0925_p0006.png,,,1,True
v4_2_G0853_p0053,G0853,v4_2,53,nonpv,0.0,25.299,v4_2,chips/nonpv/v4_2_G0853_p0053.png,,,1,True
v3c_G0890_p0028,G0890,v3c,28,pv,0.8554,35.414,both,chips/pv/v3c_G0890_p0028.png,,,1,True
v3c_G0925_p0007,G0925,v3c,7,nonpv,0.0,163.394,both,chips/nonpv/v3c_G0925_p0007.png,,,1,True
v4_2_G0922_p0116,G0922,v4_2,116,pv,0.8158,31.993,both,chips/pv/v4_2_G0922_p0116.png,,,1,True
v3c_G0925_p0008,G0925,v3c,8,nonpv,0.0,20.267,both,chips/nonpv/v3c_G0925_p0008.png,,,1,True
v4_2_G0853_p0055,G0853,v4_2,55,nonpv,0.0,19.268,v4_2,chips/nonpv/v4_2_G0853_p0055.png,,,1,True
v3c_G0890_p0029,G0890,v3c,29,pv,0.5139,421.469,both,chips/pv/v3c_G0890_p0029.png,,,1,True
v4_2_G0922_p0117,G0922,v4_2,117,pv,0.556,32.371,both,chips/pv/v4_2_G0922_p0117.png,,,1,True
v4_2_G0922_p0118,G0922,v4_2,118,pv,0.1957,80.331,both,chips/pv/v4_2_G0922_p0118.png,,,1,True
v3c_G0890_p0030,G0890,v3c,30,pv,0.7388,381.098,both,chips/pv/v3c_G0890_p0030.png,,,1,True
v4_2_G0853_p0059,G0853,v4_2,59,nonpv,0.0,95.484,v4_2,chips/nonpv/v4_2_G0853_p0059.png,,,1,True
v3c_G0925_p0009,G0925,v3c,9,nonpv,0.0,81.845,both,chips/nonpv/v3c_G0925_p0009.png,,,1,True
v3c_G0890_p0031,G0890,v3c,31,pv,0.9473,380.103,both,chips/pv/v3c_G0890_p0031.png,,,1,True
v3c_G0925_p0010,G0925,v3c,10,nonpv,0.0,82.163,both,chips/nonpv/v3c_G0925_p0010.png,,,1,True
v4_2_G0853_p0061,G0853,v4_2,61,nonpv,0.0,268.136,both,chips/nonpv/v4_2_G0853_p0061.png,,g00266,2,False
v4_2_G0922_p0119,G0922,v4_2,119,pv,0.2836,98.368,both,chips/pv/v4_2_G0922_p0119.png,,,1,True
v3c_G0925_p0011,G0925,v3c,11,nonpv,0.0,66.755,both,chips/nonpv/v3c_G0925_p0011.png,,,1,True
v4_2_G0922_p0121,G0922,v4_2,121,pv,0.3397,111.747,both,chips/pv/v4_2_G0922_p0121.png,,,1,True
v4_2_G0854_p0002,G0854,v4_2,2,nonpv,0.0,386.004,v4_2,chips/nonpv/v4_2_G0854_p0002.png,,g00609,2,False
v3c_G0890_p0033,G0890,v3c,33,pv,0.5621,247.363,both,chips/pv/v3c_G0890_p0033.png,,,1,True
v4_2_G0922_p0122,G0922,v4_2,122,pv,0.4815,177.325,both,chips/pv/v4_2_G0922_p0122.png,,,1,True
v3c_G0925_p0012,G0925,v3c,12,nonpv,0.0,66.396,both,chips/nonpv/v3c_G0925_p0012.png,,,1,True
v3c_G0890_p0034,G0890,v3c,34,pv,0.1255,47.319,both,chips/pv/v3c_G0890_p0034.png,,,1,True
v4_2_G0854_p0005,G0854,v4_2,5,nonpv,0.0,6.569,v4_2,chips/nonpv/v4_2_G0854_p0005.png,,,1,True
v3c_G0890_p0035,G0890,v3c,35,pv,0.7054,169.408,both,chips/pv/v3c_G0890_p0035.png,,,1,True
v4_2_G0854_p0006,G0854,v4_2,6,nonpv,0.0,36.548,both,chips/nonpv/v4_2_G0854_p0006.png,,,1,True
v3c_G0925_p0013,G0925,v3c,13,nonpv,0.0,39.2,v3c,chips/nonpv/v3c_G0925_p0013.png,,,1,True
v4_2_G0922_p0123,G0922,v4_2,123,pv,0.6188,180.351,both,chips/pv/v4_2_G0922_p0123.png,,,1,True
v3c_G0890_p0036,G0890,v3c,36,pv,0.2165,65.553,both,chips/pv/v3c_G0890_p0036.png,,,1,True
v3c_G0925_p0014,G0925,v3c,14,nonpv,0.0,5.375,v3c,chips/nonpv/v3c_G0925_p0014.png,,,1,True
v4_2_G0854_p0007,G0854,v4_2,7,nonpv,0.0,15.547,v4_2,chips/nonpv/v4_2_G0854_p0007.png,,,1,True
v4_2_G0922_p0124,G0922,v4_2,124,pv,0.7631,401.136,both,chips/pv/v4_2_G0922_p0124.png,,,1,True
v3c_G0925_p0015,G0925,v3c,15,nonpv,0.0,8.66,v3c,chips/nonpv/v3c_G0925_p0015.png,,,1,True
v3c_G0890_p0037,G0890,v3c,37,pv,0.6817,90.277,both,chips/pv/v3c_G0890_p0037.png,,,1,True
v4_2_G0922_p0127,G0922,v4_2,127,pv,0.5711,429.87,both,chips/pv/v4_2_G0922_p0127.png,,,1,True
v4_2_G0854_p0009,G0854,v4_2,9,nonpv,0.0,52.354,v4_2,chips/nonpv/v4_2_G0854_p0009.png,,,1,True
v4_2_G0854_p0012,G0854,v4_2,12,nonpv,0.0,261.725,v4_2,chips/nonpv/v4_2_G0854_p0012.png,,,1,True
v3c_G0890_p0038,G0890,v3c,38,pv,0.6663,47.438,both,chips/pv/v3c_G0890_p0038.png,,,1,True
v3c_G0925_p0029,G0925,v3c,29,nonpv,0.0,306.089,both,chips/nonpv/v3c_G0925_p0029.png,,,1,True
v4_2_G0922_p0128,G0922,v4_2,128,pv,0.3405,924.542,both,chips/pv/v4_2_G0922_p0128.png,,,1,True
v3c_G0926_p0000,G0926,v3c,0,nonpv,0.0,94.331,both,chips/nonpv/v3c_G0926_p0000.png,,,1,True
v4_2_G0854_p0014,G0854,v4_2,14,nonpv,0.0,656.244,v4_2,chips/nonpv/v4_2_G0854_p0014.png,,,1,True
v3c_G0890_p0039,G0890,v3c,39,pv,0.221,63.184,both,chips/pv/v3c_G0890_p0039.png,,,1,True
v4_2_G0922_p0129,G0922,v4_2,129,pv,0.6191,304.384,both,chips/pv/v4_2_G0922_p0129.png,,,1,True
v3c_G0890_p0040,G0890,v3c,40,pv,0.3546,118.784,both,chips/pv/v3c_G0890_p0040.png,,,1,True
v3c_G0926_p0001,G0926,v3c,1,nonpv,0.0,425.465,both,chips/nonpv/v3c_G0926_p0001.png,,,1,True
v4_2_G0922_p0130,G0922,v4_2,130,pv,0.7647,233.828,both,chips/pv/v4_2_G0922_p0130.png,,,1,True
v4_2_G0854_p0015,G0854,v4_2,15,nonpv,0.0,135.341,v4_2,chips/nonpv/v4_2_G0854_p0015.png,,,1,True
v4_2_G0922_p0131,G0922,v4_2,131,pv,0.8065,32.531,v4_2,chips/pv/v4_2_G0922_p0131.png,,,1,True
v4_2_G0854_p0016,G0854,v4_2,16,nonpv,0.0,122.442,v4_2,chips/nonpv/v4_2_G0854_p0016.png,,,1,True
v3c_G0890_p0042,G0890,v3c,42,pv,0.4085,102.062,both,chips/pv/v3c_G0890_p0042.png,,,1,True
v3c_G0926_p0002,G0926,v3c,2,nonpv,0.0,11.229,both,chips/nonpv/v3c_G0926_p0002.png,,,1,True
v4_2_G0922_p0132,G0922,v4_2,132,pv,0.5544,207.568,both,chips/pv/v4_2_G0922_p0132.png,,,1,True
v3c_G0926_p0004,G0926,v3c,4,nonpv,0.0,61.739,both,chips/nonpv/v3c_G0926_p0004.png,,,1,True
v4_2_G0854_p0017,G0854,v4_2,17,nonpv,0.0,88.561,v4_2,chips/nonpv/v4_2_G0854_p0017.png,,,1,True
v3c_G0890_p0043,G0890,v3c,43,pv,0.7383,90.436,both,chips/pv/v3c_G0890_p0043.png,,,1,True
v4_2_G0854_p0018,G0854,v4_2,18,nonpv,0.0,35.65,v4_2,chips/nonpv/v4_2_G0854_p0018.png,,,1,True
v4_2_G0922_p0134,G0922,v4_2,134,pv,0.5987,225.943,both,chips/pv/v4_2_G0922_p0134.png,,,1,True
v3c_G0926_p0009,G0926,v3c,9,nonpv,0.0,97.538,both,chips/nonpv/v3c_G0926_p0009.png,,,1,True
v3c_G0890_p0045,G0890,v3c,45,pv,0.2634,44.114,both,chips/pv/v3c_G0890_p0045.png,,,1,True
v4_2_G0922_p0135,G0922,v4_2,135,pv,0.7523,88.334,both,chips/pv/v4_2_G0922_p0135.png,,,1,True
v3c_G0890_p0046,G0890,v3c,46,pv,0.8311,179.621,both,chips/pv/v3c_G0890_p0046.png,,,1,True
v4_2_G0854_p0019,G0854,v4_2,19,nonpv,0.0,29.898,v4_2,chips/nonpv/v4_2_G0854_p0019.png,,,1,True
v3c_G0926_p0011,G0926,v3c,11,nonpv,0.0,21.005,both,chips/nonpv/v3c_G0926_p0011.png,,,1,True
v3c_G0926_p0012,G0926,v3c,12,nonpv,0.0,43.283,both,chips/nonpv/v3c_G0926_p0012.png,,,1,True
v4_2_G0854_p0020,G0854,v4_2,20,nonpv,0.0,30.634,both,chips/nonpv/v4_2_G0854_p0020.png,,,1,True
v3c_G0890_p0047,G0890,v3c,47,pv,0.6224,159.276,both,chips/pv/v3c_G0890_p0047.png,,,1,True
v4_2_G0922_p0136,G0922,v4_2,136,pv,0.6315,88.334,both,chips/pv/v4_2_G0922_p0136.png,,,1,True
v4_2_G0922_p0137,G0922,v4_2,137,pv,0.5363,212.544,both,chips/pv/v4_2_G0922_p0137.png,,,1,True
v3c_G0890_p0048,G0890,v3c,48,pv,0.9239,61.174,both,chips/pv/v3c_G0890_p0048.png,,,1,True
v4_2_G0854_p0021,G0854,v4_2,21,nonpv,0.0,567.76,v4_2,chips/nonpv/v4_2_G0854_p0021.png,,,1,True
v3c_G0926_p0026,G0926,v3c,26,nonpv,0.0,25.762,both,chips/nonpv/v3c_G0926_p0026.png,,,1,True
v3c_G0926_p0030,G0926,v3c,30,nonpv,0.0,81.625,both,chips/nonpv/v3c_G0926_p0030.png,,,1,True
v4_2_G0854_p0022,G0854,v4_2,22,nonpv,0.0,30.933,v4_2,chips/nonpv/v4_2_G0854_p0022.png,,,1,True
v3c_G0890_p0049,G0890,v3c,49,pv,0.8852,60.0,both,chips/pv/v3c_G0890_p0049.png,,,1,True
v4_2_G0922_p0138,G0922,v4_2,138,pv,0.871,387.699,both,chips/pv/v4_2_G0922_p0138.png,,,1,True
v4_2_G0922_p0139,G0922,v4_2,139,pv,0.3543,97.213,both,chips/pv/v4_2_G0922_p0139.png,,,1,True
v4_2_G0854_p0023,G0854,v4_2,23,nonpv,0.0,29.977,v4_2,chips/nonpv/v4_2_G0854_p0023.png,,,1,True
v3c_G0926_p0032,G0926,v3c,32,nonpv,0.0,44.734,both,chips/nonpv/v3c_G0926_p0032.png,,,1,True
v3c_G0890_p0050,G0890,v3c,50,pv,0.5576,189.236,both,chips/pv/v3c_G0890_p0050.png,,,1,True
v3c_G0890_p0052,G0890,v3c,52,pv,0.8388,113.45,both,chips/pv/v3c_G0890_p0052.png,,,1,True
v4_2_G0922_p0140,G0922,v4_2,140,pv,0.118,22.935,both,chips/pv/v4_2_G0922_p0140.png,,,1,True
v4_2_G0854_p0024,G0854,v4_2,24,nonpv,0.0,30.017,v4_2,chips/nonpv/v4_2_G0854_p0024.png,,,1,True
v3c_G0926_p0033,G0926,v3c,33,nonpv,0.0,37.328,both,chips/nonpv/v3c_G0926_p0033.png,,,1,True
v3c_G0926_p0034,G0926,v3c,34,nonpv,0.0,26.598,both,chips/nonpv/v3c_G0926_p0034.png,,,1,True
v4_2_G0854_p0025,G0854,v4_2,25,nonpv,0.0,29.44,v4_2,chips/nonpv/v4_2_G0854_p0025.png,,,1,True
v4_2_G0922_p0141,G0922,v4_2,141,pv,0.4644,2661.332,both,chips/pv/v4_2_G0922_p0141.png,,,1,True
v3c_G0890_p0053,G0890,v3c,53,pv,0.8191,170.403,both,chips/pv/v3c_G0890_p0053.png,,,1,True
v4_2_G0854_p0026,G0854,v4_2,26,nonpv,0.0,43.055,v4_2,chips/nonpv/v4_2_G0854_p0026.png,,,1,True
v4_2_G0922_p0142,G0922,v4_2,142,pv,0.791,246.327,both,chips/pv/v4_2_G0922_p0142.png,,,1,True
v3c_G0890_p0054,G0890,v3c,54,pv,0.2458,119.84,both,chips/pv/v3c_G0890_p0054.png,,,1,True
v4_2_G0854_p0027,G0854,v4_2,27,nonpv,0.0,148.513,v4_2,chips/nonpv/v4_2_G0854_p0027.png,,,1,True
v4_2_G0922_p0145,G0922,v4_2,145,pv,0.5509,77.445,both,chips/pv/v4_2_G0922_p0145.png,,,1,True
v3c_G0890_p0055,G0890,v3c,55,pv,0.4132,192.062,both,chips/pv/v3c_G0890_p0055.png,,,1,True
v4_2_G0854_p0028,G0854,v4_2,28,nonpv,0.0,44.727,v4_2,chips/nonpv/v4_2_G0854_p0028.png,,,1,True
v4_2_G0922_p0147,G0922,v4_2,147,pv,0.3573,59.228,both,chips/pv/v4_2_G0922_p0147.png,,,1,True
v3c_G0890_p0056,G0890,v3c,56,pv,0.5861,184.894,v3c,chips/pv/v3c_G0890_p0056.png,,,1,True
v4_2_G0922_p0150,G0922,v4_2,150,pv,0.5993,55.147,both,chips/pv/v4_2_G0922_p0150.png,,,1,True
v4_2_G0854_p0029,G0854,v4_2,29,nonpv,0.0,53.207,v4_2,chips/nonpv/v4_2_G0854_p0029.png,,,1,True
v3c_G0890_p0057,G0890,v3c,57,pv,0.376,107.377,both,chips/pv/v3c_G0890_p0057.png,,,1,True
v4_2_G0854_p0030,G0854,v4_2,30,nonpv,0.0,97.436,v4_2,chips/nonpv/v4_2_G0854_p0030.png,,,1,True
v4_2_G0922_p0153,G0922,v4_2,153,pv,0.6226,16.803,v4_2,chips/pv/v4_2_G0922_p0153.png,,,1,True
v3c_G0890_p0059,G0890,v3c,59,pv,0.1054,30.019,both,chips/pv/v3c_G0890_p0059.png,,,1,True
v4_2_G0854_p0031,G0854,v4_2,31,nonpv,0.0,119.213,both,chips/nonpv/v4_2_G0854_p0031.png,,,1,True
v3c_G0890_p0061,G0890,v3c,61,pv,0.8603,51.897,both,chips/pv/v3c_G0890_p0061.png,,,1,True
v4_2_G0922_p0154,G0922,v4_2,154,pv,0.548,13.677,both,chips/pv/v4_2_G0922_p0154.png,,,1,True
v3c_G0890_p0062,G0890,v3c,62,pv,0.8064,114.504,both,chips/pv/v3c_G0890_p0062.png,,,1,True
v4_2_G0854_p0032,G0854,v4_2,32,nonpv,0.0,45.742,both,chips/nonpv/v4_2_G0854_p0032.png,,,1,True
v4_2_G0922_p0157,G0922,v4_2,157,pv,0.1822,149.332,both,chips/pv/v4_2_G0922_p0157.png,,,1,True
v4_2_G0922_p0158,G0922,v4_2,158,pv,0.7099,20.724,both,chips/pv/v4_2_G0922_p0158.png,,,1,True
v3c_G0890_p0063,G0890,v3c,63,pv,0.3894,69.037,both,chips/pv/v3c_G0890_p0063.png,,,1,True
v4_2_G0854_p0033,G0854,v4_2,33,nonpv,0.0,44.727,both,chips/nonpv/v4_2_G0854_p0033.png,,,1,True
v3c_G0890_p0065,G0890,v3c,65,pv,0.2199,25.102,both,chips/pv/v3c_G0890_p0065.png,,,1,True
v4_2_G0854_p0034,G0854,v4_2,34,nonpv,0.0,43.891,v4_2,chips/nonpv/v4_2_G0854_p0034.png,,,1,True
v4_2_G0922_p0160,G0922,v4_2,160,pv,0.857,1433.095,both,chips/pv/v4_2_G0922_p0160.png,,,1,True
v4_2_G0854_p0035,G0854,v4_2,35,nonpv,0.0,720.073,v4_2,chips/nonpv/v4_2_G0854_p0035.png,,,1,True
v3c_G0890_p0066,G0890,v3c,66,pv,0.5509,219.013,both,chips/pv/v3c_G0890_p0066.png,,,1,True
v4_2_G0922_p0161,G0922,v4_2,161,pv,0.9454,166.331,both,chips/pv/v4_2_G0922_p0161.png,,,1,True
v4_2_G0922_p0162,G0922,v4_2,162,pv,0.7673,464.778,both,chips/pv/v4_2_G0922_p0162.png,,,1,True
v4_2_G0854_p0036,G0854,v4_2,36,nonpv,0.0,22.254,v4_2,chips/nonpv/v4_2_G0854_p0036.png,,,1,True
v3c_G0890_p0070,G0890,v3c,70,pv,0.4235,60.357,both,chips/pv/v3c_G0890_p0070.png,,,1,True
v4_2_G0922_p0163,G0922,v4_2,163,pv,0.5027,22.138,both,chips/pv/v4_2_G0922_p0163.png,,,1,True
v4_2_G0854_p0037,G0854,v4_2,37,nonpv,0.0,29.34,v4_2,chips/nonpv/v4_2_G0854_p0037.png,,,1,True
v3c_G0890_p0071,G0890,v3c,71,pv,0.263,56.296,both,chips/pv/v3c_G0890_p0071.png,,,1,True
v4_2_G0922_p0164,G0922,v4_2,164,pv,0.5985,1101.401,both,chips/pv/v4_2_G0922_p0164.png,,,1,True
v4_2_G0854_p0038,G0854,v4_2,38,nonpv,0.0,32.804,both,chips/nonpv/v4_2_G0854_p0038.png,,,1,True
v3c_G0890_p0074,G0890,v3c,74,pv,0.9596,70.11,both,chips/pv/v3c_G0890_p0074.png,,g00420,2,True
v4_2_G0854_p0039,G0854,v4_2,39,nonpv,0.0,58.283,v4_2,chips/nonpv/v4_2_G0854_p0039.png,,,1,True
v3c_G0890_p0075,G0890,v3c,75,pv,0.755,26.396,both,chips/pv/v3c_G0890_p0075.png,,g00422,2,True
v4_2_G0922_p0166,G0922,v4_2,166,pv,0.7806,1002.573,both,chips/pv/v4_2_G0922_p0166.png,,,1,True
v4_2_G0922_p0170,G0922,v4_2,170,pv,0.5693,15.807,both,chips/pv/v4_2_G0922_p0170.png,,,1,True
v4_2_G0854_p0040,G0854,v4_2,40,nonpv,0.0,49.903,v4_2,chips/nonpv/v4_2_G0854_p0040.png,,,1,True
v3c_G0890_p0077,G0890,v3c,77,pv,0.9713,113.049,both,chips/pv/v3c_G0890_p0077.png,,g00428,2,True
v4_2_G0922_p0171,G0922,v4_2,171,pv,0.5315,63.487,both,chips/pv/v4_2_G0922_p0171.png,,,1,True
v4_2_G0854_p0041,G0854,v4_2,41,nonpv,0.0,49.027,v4_2,chips/nonpv/v4_2_G0854_p0041.png,,,1,True
v3c_G0890_p0078,G0890,v3c,78,pv,0.2389,86.394,both,chips/pv/v3c_G0890_p0078.png,,g00430,2,False
v4_2_G0854_p0042,G0854,v4_2,42,nonpv,0.0,47.952,v4_2,chips/nonpv/v4_2_G0854_p0042.png,,,1,True
v4_2_G0922_p0172,G0922,v4_2,172,pv,0.7097,18.515,both,chips/pv/v4_2_G0922_p0172.png,,,1,True
v3c_G0891_p0010,G0891,v3c,10,pv,0.355,62.351,both,chips/pv/v3c_G0891_p0010.png,,,1,True
v4_2_G0854_p0043,G0854,v4_2,43,nonpv,0.0,59.696,v4_2,chips/nonpv/v4_2_G0854_p0043.png,,,1,True
v3c_G0891_p0011,G0891,v3c,11,pv,0.8874,23.013,both,chips/pv/v3c_G0891_p0011.png,,,1,True
v4_2_G0922_p0173,G0922,v4_2,173,pv,0.8703,29.982,both,chips/pv/v4_2_G0922_p0173.png,,g00644,2,False
v4_2_G0922_p0174,G0922,v4_2,174,pv,0.7736,98.485,both,chips/pv/v4_2_G0922_p0174.png,,g00645,2,False
v3c_G0891_p0012,G0891,v3c,12,pv,0.8832,116.559,both,chips/pv/v3c_G0891_p0012.png,,,1,True
v4_2_G0854_p0044,G0854,v4_2,44,nonpv,0.0,66.683,v4_2,chips/nonpv/v4_2_G0854_p0044.png,,,1,True
v4_2_G0854_p0045,G0854,v4_2,45,nonpv,0.0,51.057,v4_2,chips/nonpv/v4_2_G0854_p0045.png,,,1,True
v3c_G0891_p0013,G0891,v3c,13,pv,0.753,53.432,both,chips/pv/v3c_G0891_p0013.png,,,1,True
v4_2_G0922_p0176,G0922,v4_2,176,pv,0.8314,43.718,both,chips/pv/v4_2_G0922_p0176.png,,g00646,2,False
v4_2_G0922_p0177,G0922,v4_2,177,pv,0.7668,106.448,both,chips/pv/v4_2_G0922_p0177.png,,g00647,3,False
v4_2_G0854_p0046,G0854,v4_2,46,nonpv,0.0,49.445,v4_2,chips/nonpv/v4_2_G0854_p0046.png,,,1,True
v3c_G0891_p0014,G0891,v3c,14,pv,0.4222,42.98,both,chips/pv/v3c_G0891_p0014.png,,,1,True
v3c_G0891_p0016,G0891,v3c,16,pv,0.9679,15.07,both,chips/pv/v3c_G0891_p0016.png,,,1,True
v4_2_G0922_p0178,G0922,v4_2,178,pv,0.709,51.701,both,chips/pv/v4_2_G0922_p0178.png,,g00647,3,False
v4_2_G0854_p0047,G0854,v4_2,47,nonpv,0.0,45.026,v4_2,chips/nonpv/v4_2_G0854_p0047.png,,,1,True
v3c_G0891_p0017,G0891,v3c,17,pv,0.3302,25.283,both,chips/pv/v3c_G0891_p0017.png,,,1,True
v4_2_G0922_p0180,G0922,v4_2,180,pv,0.3656,137.383,both,chips/pv/v4_2_G0922_p0180.png,,,1,True
v4_2_G0854_p0048,G0854,v4_2,48,nonpv,0.0,435.409,v4_2,chips/nonpv/v4_2_G0854_p0048.png,,,1,True
v3c_G0891_p0018,G0891,v3c,18,pv,0.8501,48.993,both,chips/pv/v3c_G0891_p0018.png,,,1,True
v4_2_G0854_p0049,G0854,v4_2,49,nonpv,0.0,60.114,both,chips/nonpv/v4_2_G0854_p0049.png,,,1,True
v4_2_G0922_p0181,G0922,v4_2,181,pv,0.8665,380.716,both,chips/pv/v4_2_G0922_p0181.png,,,1,True
v4_2_G0922_p0183,G0922,v4_2,183,pv,0.6203,36.909,v4_2,chips/pv/v4_2_G0922_p0183.png,,,1,True
v4_2_G0854_p0050,G0854,v4_2,50,nonpv,0.0,40.308,v4_2,chips/nonpv/v4_2_G0854_p0050.png,,,1,True
v3c_G0891_p0019,G0891,v3c,19,pv,0.479,51.899,both,chips/pv/v3c_G0891_p0019.png,,,1,True
v4_2_G0854_p0051,G0854,v4_2,51,nonpv,0.0,468.686,v4_2,chips/nonpv/v4_2_G0854_p0051.png,,,1,True
v3c_G0891_p0020,G0891,v3c,20,pv,0.7765,71.925,both,chips/pv/v3c_G0891_p0020.png,,,1,True
